target,image_path
0,D:\mlproject\milk10k\images\ISIC_9180125.jpg
1,D:\mlproject\milk10k\images\ISIC_9180642.jpg
1,D:\mlproject\milk10k\images\ISIC_9181159.jpg
1,D:\mlproject\milk10k\images\ISIC_9182531.jpg
0,D:\mlproject\milk10k\images\ISIC_9183026.jpg
0,D:\mlproject\milk10k\images\ISIC_9183794.jpg
1,D:\mlproject\milk10k\images\ISIC_9185835.jpg
1,D:\mlproject\milk10k\images\ISIC_9186111.jpg
1,D:\mlproject\milk10k\images\ISIC_9186927.jpg
0,D:\mlproject\milk10k\images\ISIC_9187182.jpg
0,D:\mlproject\milk10k\images\ISIC_9188614.jpg
1,D:\mlproject\milk10k\images\ISIC_9188713.jpg
1,D:\mlproject\milk10k\images\ISIC_9191650.jpg
1,D:\mlproject\milk10k\images\ISIC_9191957.jpg
0,D:\mlproject\milk10k\images\ISIC_9192620.jpg
1,D:\mlproject\milk10k\images\ISIC_9195108.jpg
1,D:\mlproject\milk10k\images\ISIC_9196525.jpg
1,D:\mlproject\milk10k\images\ISIC_9197238.jpg
1,D:\mlproject\milk10k\images\ISIC_9198253.jpg
0,D:\mlproject\milk10k\images\ISIC_9198446.jpg
1,D:\mlproject\milk10k\images\ISIC_9199020.jpg
1,D:\mlproject\milk10k\images\ISIC_9200112.jpg
0,D:\mlproject\milk10k\images\ISIC_9203716.jpg
1,D:\mlproject\milk10k\images\ISIC_9204575.jpg
1,D:\mlproject\milk10k\images\ISIC_9204844.jpg
1,D:\mlproject\milk10k\images\ISIC_9205905.jpg
0,D:\mlproject\milk10k\images\ISIC_9206416.jpg
0,D:\mlproject\milk10k\images\ISIC_9206516.jpg
1,D:\mlproject\milk10k\images\ISIC_9206660.jpg
1,D:\mlproject\milk10k\images\ISIC_9206757.jpg
0,D:\mlproject\milk10k\images\ISIC_9207099.jpg
1,D:\mlproject\milk10k\images\ISIC_9207862.jpg
1,D:\mlproject\milk10k\images\ISIC_9208623.jpg
0,D:\mlproject\milk10k\images\ISIC_9209191.jpg
1,D:\mlproject\milk10k\images\ISIC_9209368.jpg
0,D:\mlproject\milk10k\images\ISIC_9209458.jpg
0,D:\mlproject\milk10k\images\ISIC_9210156.jpg
1,D:\mlproject\milk10k\images\ISIC_9212173.jpg
1,D:\mlproject\milk10k\images\ISIC_9212791.jpg
0,D:\mlproject\milk10k\images\ISIC_9213644.jpg
0,D:\mlproject\milk10k\images\ISIC_9214947.jpg
1,D:\mlproject\milk10k\images\ISIC_9215935.jpg
1,D:\mlproject\milk10k\images\ISIC_9216457.jpg
1,D:\mlproject\milk10k\images\ISIC_9216543.jpg
1,D:\mlproject\milk10k\images\ISIC_9216609.jpg
1,D:\mlproject\milk10k\images\ISIC_9218783.jpg
0,D:\mlproject\milk10k\images\ISIC_9219836.jpg
1,D:\mlproject\milk10k\images\ISIC_9221083.jpg
0,D:\mlproject\milk10k\images\ISIC_9221495.jpg
0,D:\mlproject\milk10k\images\ISIC_9222540.jpg
1,D:\mlproject\milk10k\images\ISIC_9222858.jpg
1,D:\mlproject\milk10k\images\ISIC_9223565.jpg
0,D:\mlproject\milk10k\images\ISIC_9225022.jpg
1,D:\mlproject\milk10k\images\ISIC_9225499.jpg
1,D:\mlproject\milk10k\images\ISIC_9225788.jpg
0,D:\mlproject\milk10k\images\ISIC_9226737.jpg
1,D:\mlproject\milk10k\images\ISIC_9227283.jpg
1,D:\mlproject\milk10k\images\ISIC_9227362.jpg
1,D:\mlproject\milk10k\images\ISIC_9227379.jpg
0,D:\mlproject\milk10k\images\ISIC_9231306.jpg
1,D:\mlproject\milk10k\images\ISIC_9231756.jpg
1,D:\mlproject\milk10k\images\ISIC_9232517.jpg
1,D:\mlproject\milk10k\images\ISIC_9232753.jpg
0,D:\mlproject\milk10k\images\ISIC_9233052.jpg
0,D:\mlproject\milk10k\images\ISIC_9233649.jpg
1,D:\mlproject\milk10k\images\ISIC_9236022.jpg
1,D:\mlproject\milk10k\images\ISIC_9236121.jpg
0,D:\mlproject\milk10k\images\ISIC_9237488.jpg
1,D:\mlproject\milk10k\images\ISIC_9239028.jpg
0,D:\mlproject\milk10k\images\ISIC_9239381.jpg
1,D:\mlproject\milk10k\images\ISIC_9239978.jpg
1,D:\mlproject\milk10k\images\ISIC_9240332.jpg
0,D:\mlproject\milk10k\images\ISIC_9242872.jpg
1,D:\mlproject\milk10k\images\ISIC_9247586.jpg
1,D:\mlproject\milk10k\images\ISIC_9249196.jpg
0,D:\mlproject\milk10k\images\ISIC_9250445.jpg
1,D:\mlproject\milk10k\images\ISIC_9250721.jpg
1,D:\mlproject\milk10k\images\ISIC_9250781.jpg
1,D:\mlproject\milk10k\images\ISIC_9250861.jpg
1,D:\mlproject\milk10k\images\ISIC_9250989.jpg
1,D:\mlproject\milk10k\images\ISIC_9251635.jpg
1,D:\mlproject\milk10k\images\ISIC_9253237.jpg
1,D:\mlproject\milk10k\images\ISIC_9254169.jpg
1,D:\mlproject\milk10k\images\ISIC_9254710.jpg
1,D:\mlproject\milk10k\images\ISIC_9255011.jpg
1,D:\mlproject\milk10k\images\ISIC_9255133.jpg
0,D:\mlproject\milk10k\images\ISIC_9255385.jpg
1,D:\mlproject\milk10k\images\ISIC_9255841.jpg
1,D:\mlproject\milk10k\images\ISIC_9256618.jpg
1,D:\mlproject\milk10k\images\ISIC_9256840.jpg
1,D:\mlproject\milk10k\images\ISIC_9257390.jpg
1,D:\mlproject\milk10k\images\ISIC_9258545.jpg
0,D:\mlproject\milk10k\images\ISIC_9258794.jpg
1,D:\mlproject\milk10k\images\ISIC_9259846.jpg
1,D:\mlproject\milk10k\images\ISIC_9260804.jpg
1,D:\mlproject\milk10k\images\ISIC_9261011.jpg
1,D:\mlproject\milk10k\images\ISIC_9261289.jpg
0,D:\mlproject\milk10k\images\ISIC_9261403.jpg
1,D:\mlproject\milk10k\images\ISIC_9262459.jpg
0,D:\mlproject\milk10k\images\ISIC_9263681.jpg
1,D:\mlproject\milk10k\images\ISIC_9263753.jpg
1,D:\mlproject\milk10k\images\ISIC_9264413.jpg
1,D:\mlproject\milk10k\images\ISIC_9265386.jpg
1,D:\mlproject\milk10k\images\ISIC_9266057.jpg
0,D:\mlproject\milk10k\images\ISIC_9267602.jpg
0,D:\mlproject\milk10k\images\ISIC_9267796.jpg
1,D:\mlproject\milk10k\images\ISIC_9268464.jpg
0,D:\mlproject\milk10k\images\ISIC_9268987.jpg
0,D:\mlproject\milk10k\images\ISIC_9269238.jpg
1,D:\mlproject\milk10k\images\ISIC_9270547.jpg
1,D:\mlproject\milk10k\images\ISIC_9271327.jpg
1,D:\mlproject\milk10k\images\ISIC_9271454.jpg
0,D:\mlproject\milk10k\images\ISIC_9272344.jpg
0,D:\mlproject\milk10k\images\ISIC_9272970.jpg
1,D:\mlproject\milk10k\images\ISIC_9274292.jpg
1,D:\mlproject\milk10k\images\ISIC_9275120.jpg
1,D:\mlproject\milk10k\images\ISIC_9276683.jpg
0,D:\mlproject\milk10k\images\ISIC_9276715.jpg
1,D:\mlproject\milk10k\images\ISIC_9276741.jpg
0,D:\mlproject\milk10k\images\ISIC_9276884.jpg
1,D:\mlproject\milk10k\images\ISIC_9276888.jpg
1,D:\mlproject\milk10k\images\ISIC_9276896.jpg
0,D:\mlproject\milk10k\images\ISIC_9277601.jpg
1,D:\mlproject\milk10k\images\ISIC_9278360.jpg
0,D:\mlproject\milk10k\images\ISIC_9280380.jpg
0,D:\mlproject\milk10k\images\ISIC_9280729.jpg
1,D:\mlproject\milk10k\images\ISIC_9281043.jpg
1,D:\mlproject\milk10k\images\ISIC_9285071.jpg
1,D:\mlproject\milk10k\images\ISIC_9285148.jpg
1,D:\mlproject\milk10k\images\ISIC_9285479.jpg
1,D:\mlproject\milk10k\images\ISIC_9286506.jpg
1,D:\mlproject\milk10k\images\ISIC_9286963.jpg
0,D:\mlproject\milk10k\images\ISIC_9287993.jpg
0,D:\mlproject\milk10k\images\ISIC_9290704.jpg
1,D:\mlproject\milk10k\images\ISIC_9290748.jpg
1,D:\mlproject\milk10k\images\ISIC_9294596.jpg
1,D:\mlproject\milk10k\images\ISIC_9294763.jpg
1,D:\mlproject\milk10k\images\ISIC_9296037.jpg
1,D:\mlproject\milk10k\images\ISIC_9296237.jpg
1,D:\mlproject\milk10k\images\ISIC_9297122.jpg
0,D:\mlproject\milk10k\images\ISIC_9297268.jpg
1,D:\mlproject\milk10k\images\ISIC_9301982.jpg
1,D:\mlproject\milk10k\images\ISIC_9304429.jpg
0,D:\mlproject\milk10k\images\ISIC_9304458.jpg
1,D:\mlproject\milk10k\images\ISIC_9308029.jpg
1,D:\mlproject\milk10k\images\ISIC_9308744.jpg
1,D:\mlproject\milk10k\images\ISIC_9309251.jpg
1,D:\mlproject\milk10k\images\ISIC_9310034.jpg
1,D:\mlproject\milk10k\images\ISIC_9310359.jpg
1,D:\mlproject\milk10k\images\ISIC_9310886.jpg
1,D:\mlproject\milk10k\images\ISIC_9311925.jpg
1,D:\mlproject\milk10k\images\ISIC_9312353.jpg
0,D:\mlproject\milk10k\images\ISIC_9312951.jpg
0,D:\mlproject\milk10k\images\ISIC_9313746.jpg
1,D:\mlproject\milk10k\images\ISIC_9314032.jpg
1,D:\mlproject\milk10k\images\ISIC_9314416.jpg
1,D:\mlproject\milk10k\images\ISIC_9314612.jpg
1,D:\mlproject\milk10k\images\ISIC_9314988.jpg
1,D:\mlproject\milk10k\images\ISIC_9315615.jpg
0,D:\mlproject\milk10k\images\ISIC_9316561.jpg
1,D:\mlproject\milk10k\images\ISIC_9316861.jpg
0,D:\mlproject\milk10k\images\ISIC_9317486.jpg
1,D:\mlproject\milk10k\images\ISIC_9317670.jpg
1,D:\mlproject\milk10k\images\ISIC_9318888.jpg
1,D:\mlproject\milk10k\images\ISIC_9319124.jpg
1,D:\mlproject\milk10k\images\ISIC_9320577.jpg
1,D:\mlproject\milk10k\images\ISIC_9320989.jpg
1,D:\mlproject\milk10k\images\ISIC_9321127.jpg
1,D:\mlproject\milk10k\images\ISIC_9322304.jpg
1,D:\mlproject\milk10k\images\ISIC_9323438.jpg
1,D:\mlproject\milk10k\images\ISIC_9325289.jpg
1,D:\mlproject\milk10k\images\ISIC_9326688.jpg
1,D:\mlproject\milk10k\images\ISIC_9329600.jpg
1,D:\mlproject\milk10k\images\ISIC_9332272.jpg
1,D:\mlproject\milk10k\images\ISIC_9333834.jpg
0,D:\mlproject\milk10k\images\ISIC_9334393.jpg
1,D:\mlproject\milk10k\images\ISIC_9336484.jpg
1,D:\mlproject\milk10k\images\ISIC_9336765.jpg
1,D:\mlproject\milk10k\images\ISIC_9336915.jpg
1,D:\mlproject\milk10k\images\ISIC_9338271.jpg
1,D:\mlproject\milk10k\images\ISIC_9338482.jpg
1,D:\mlproject\milk10k\images\ISIC_9339729.jpg
0,D:\mlproject\milk10k\images\ISIC_9340414.jpg
1,D:\mlproject\milk10k\images\ISIC_9342357.jpg
0,D:\mlproject\milk10k\images\ISIC_9342460.jpg
1,D:\mlproject\milk10k\images\ISIC_9344767.jpg
1,D:\mlproject\milk10k\images\ISIC_9345667.jpg
0,D:\mlproject\milk10k\images\ISIC_9346486.jpg
1,D:\mlproject\milk10k\images\ISIC_9347140.jpg
1,D:\mlproject\milk10k\images\ISIC_9348273.jpg
1,D:\mlproject\milk10k\images\ISIC_9350105.jpg
1,D:\mlproject\milk10k\images\ISIC_9351886.jpg
0,D:\mlproject\milk10k\images\ISIC_9353865.jpg
1,D:\mlproject\milk10k\images\ISIC_9354948.jpg
1,D:\mlproject\milk10k\images\ISIC_9355799.jpg
1,D:\mlproject\milk10k\images\ISIC_9356329.jpg
1,D:\mlproject\milk10k\images\ISIC_9357735.jpg
0,D:\mlproject\milk10k\images\ISIC_9360308.jpg
0,D:\mlproject\milk10k\images\ISIC_9361398.jpg
1,D:\mlproject\milk10k\images\ISIC_9365663.jpg
1,D:\mlproject\milk10k\images\ISIC_9365835.jpg
1,D:\mlproject\milk10k\images\ISIC_9369364.jpg
1,D:\mlproject\milk10k\images\ISIC_9369610.jpg
0,D:\mlproject\milk10k\images\ISIC_9370126.jpg
1,D:\mlproject\milk10k\images\ISIC_9375501.jpg
0,D:\mlproject\milk10k\images\ISIC_9376271.jpg
0,D:\mlproject\milk10k\images\ISIC_9376579.jpg
1,D:\mlproject\milk10k\images\ISIC_9379057.jpg
1,D:\mlproject\milk10k\images\ISIC_9379186.jpg
0,D:\mlproject\milk10k\images\ISIC_9379796.jpg
0,D:\mlproject\milk10k\images\ISIC_9380419.jpg
1,D:\mlproject\milk10k\images\ISIC_9382183.jpg
1,D:\mlproject\milk10k\images\ISIC_9382791.jpg
1,D:\mlproject\milk10k\images\ISIC_9383853.jpg
1,D:\mlproject\milk10k\images\ISIC_9384262.jpg
1,D:\mlproject\milk10k\images\ISIC_9384345.jpg
0,D:\mlproject\milk10k\images\ISIC_9388783.jpg
0,D:\mlproject\milk10k\images\ISIC_9389123.jpg
1,D:\mlproject\milk10k\images\ISIC_9390065.jpg
1,D:\mlproject\milk10k\images\ISIC_9390488.jpg
1,D:\mlproject\milk10k\images\ISIC_9390664.jpg
1,D:\mlproject\milk10k\images\ISIC_9390963.jpg
0,D:\mlproject\milk10k\images\ISIC_9392092.jpg
0,D:\mlproject\milk10k\images\ISIC_9392128.jpg
0,D:\mlproject\milk10k\images\ISIC_9392626.jpg
0,D:\mlproject\milk10k\images\ISIC_9394962.jpg
1,D:\mlproject\milk10k\images\ISIC_9399207.jpg
1,D:\mlproject\milk10k\images\ISIC_9399586.jpg
1,D:\mlproject\milk10k\images\ISIC_9399711.jpg
0,D:\mlproject\milk10k\images\ISIC_9400088.jpg
1,D:\mlproject\milk10k\images\ISIC_9400150.jpg
0,D:\mlproject\milk10k\images\ISIC_9400307.jpg
0,D:\mlproject\milk10k\images\ISIC_9400517.jpg
1,D:\mlproject\milk10k\images\ISIC_9401538.jpg
1,D:\mlproject\milk10k\images\ISIC_9401613.jpg
1,D:\mlproject\milk10k\images\ISIC_9403836.jpg
1,D:\mlproject\milk10k\images\ISIC_9404018.jpg
0,D:\mlproject\milk10k\images\ISIC_9404484.jpg
0,D:\mlproject\milk10k\images\ISIC_9406973.jpg
1,D:\mlproject\milk10k\images\ISIC_9408905.jpg
1,D:\mlproject\milk10k\images\ISIC_9410235.jpg
1,D:\mlproject\milk10k\images\ISIC_9410557.jpg
0,D:\mlproject\milk10k\images\ISIC_9411450.jpg
1,D:\mlproject\milk10k\images\ISIC_9411600.jpg
0,D:\mlproject\milk10k\images\ISIC_9415828.jpg
0,D:\mlproject\milk10k\images\ISIC_9415992.jpg
0,D:\mlproject\milk10k\images\ISIC_9416518.jpg
1,D:\mlproject\milk10k\images\ISIC_9419736.jpg
1,D:\mlproject\milk10k\images\ISIC_9420912.jpg
1,D:\mlproject\milk10k\images\ISIC_9420991.jpg
1,D:\mlproject\milk10k\images\ISIC_9421756.jpg
1,D:\mlproject\milk10k\images\ISIC_9422230.jpg
1,D:\mlproject\milk10k\images\ISIC_9422255.jpg
1,D:\mlproject\milk10k\images\ISIC_9423469.jpg
1,D:\mlproject\milk10k\images\ISIC_9423923.jpg
1,D:\mlproject\milk10k\images\ISIC_9424114.jpg
1,D:\mlproject\milk10k\images\ISIC_9424882.jpg
1,D:\mlproject\milk10k\images\ISIC_9426065.jpg
0,D:\mlproject\milk10k\images\ISIC_9426194.jpg
1,D:\mlproject\milk10k\images\ISIC_9426683.jpg
0,D:\mlproject\milk10k\images\ISIC_9427744.jpg
1,D:\mlproject\milk10k\images\ISIC_9428829.jpg
1,D:\mlproject\milk10k\images\ISIC_9430710.jpg
1,D:\mlproject\milk10k\images\ISIC_9430903.jpg
1,D:\mlproject\milk10k\images\ISIC_9432372.jpg
1,D:\mlproject\milk10k\images\ISIC_9434832.jpg
1,D:\mlproject\milk10k\images\ISIC_9436084.jpg
1,D:\mlproject\milk10k\images\ISIC_9441092.jpg
1,D:\mlproject\milk10k\images\ISIC_9441749.jpg
0,D:\mlproject\milk10k\images\ISIC_9442170.jpg
0,D:\mlproject\milk10k\images\ISIC_9442868.jpg
1,D:\mlproject\milk10k\images\ISIC_9443293.jpg
0,D:\mlproject\milk10k\images\ISIC_9443349.jpg
1,D:\mlproject\milk10k\images\ISIC_9444018.jpg
0,D:\mlproject\milk10k\images\ISIC_9445672.jpg
0,D:\mlproject\milk10k\images\ISIC_9446110.jpg
1,D:\mlproject\milk10k\images\ISIC_9447454.jpg
1,D:\mlproject\milk10k\images\ISIC_9447530.jpg
0,D:\mlproject\milk10k\images\ISIC_9450429.jpg
0,D:\mlproject\milk10k\images\ISIC_9451191.jpg
1,D:\mlproject\milk10k\images\ISIC_9451700.jpg
0,D:\mlproject\milk10k\images\ISIC_9451867.jpg
1,D:\mlproject\milk10k\images\ISIC_9452345.jpg
1,D:\mlproject\milk10k\images\ISIC_9454462.jpg
1,D:\mlproject\milk10k\images\ISIC_9455367.jpg
1,D:\mlproject\milk10k\images\ISIC_9457442.jpg
1,D:\mlproject\milk10k\images\ISIC_9460306.jpg
1,D:\mlproject\milk10k\images\ISIC_9460407.jpg
1,D:\mlproject\milk10k\images\ISIC_9460959.jpg
0,D:\mlproject\milk10k\images\ISIC_9465394.jpg
1,D:\mlproject\milk10k\images\ISIC_9467067.jpg
0,D:\mlproject\milk10k\images\ISIC_9467983.jpg
1,D:\mlproject\milk10k\images\ISIC_9468404.jpg
1,D:\mlproject\milk10k\images\ISIC_9468437.jpg
1,D:\mlproject\milk10k\images\ISIC_9470013.jpg
1,D:\mlproject\milk10k\images\ISIC_9471648.jpg
1,D:\mlproject\milk10k\images\ISIC_9471674.jpg
1,D:\mlproject\milk10k\images\ISIC_9472474.jpg
1,D:\mlproject\milk10k\images\ISIC_9472574.jpg
0,D:\mlproject\milk10k\images\ISIC_9473743.jpg
0,D:\mlproject\milk10k\images\ISIC_9474028.jpg
0,D:\mlproject\milk10k\images\ISIC_9474451.jpg
1,D:\mlproject\milk10k\images\ISIC_9475776.jpg
1,D:\mlproject\milk10k\images\ISIC_9476389.jpg
0,D:\mlproject\milk10k\images\ISIC_9477090.jpg
1,D:\mlproject\milk10k\images\ISIC_9478252.jpg
1,D:\mlproject\milk10k\images\ISIC_9479710.jpg
1,D:\mlproject\milk10k\images\ISIC_9480680.jpg
0,D:\mlproject\milk10k\images\ISIC_9483103.jpg
1,D:\mlproject\milk10k\images\ISIC_9483507.jpg
0,D:\mlproject\milk10k\images\ISIC_9484284.jpg
1,D:\mlproject\milk10k\images\ISIC_9485513.jpg
1,D:\mlproject\milk10k\images\ISIC_9486029.jpg
1,D:\mlproject\milk10k\images\ISIC_9486866.jpg
0,D:\mlproject\milk10k\images\ISIC_9487423.jpg
1,D:\mlproject\milk10k\images\ISIC_9487621.jpg
1,D:\mlproject\milk10k\images\ISIC_9488743.jpg
1,D:\mlproject\milk10k\images\ISIC_9488771.jpg
1,D:\mlproject\milk10k\images\ISIC_9488866.jpg
1,D:\mlproject\milk10k\images\ISIC_9489767.jpg
1,D:\mlproject\milk10k\images\ISIC_9489971.jpg
0,D:\mlproject\milk10k\images\ISIC_9490027.jpg
1,D:\mlproject\milk10k\images\ISIC_9490906.jpg
0,D:\mlproject\milk10k\images\ISIC_9491707.jpg
1,D:\mlproject\milk10k\images\ISIC_9492806.jpg
1,D:\mlproject\milk10k\images\ISIC_9492928.jpg
1,D:\mlproject\milk10k\images\ISIC_9495791.jpg
1,D:\mlproject\milk10k\images\ISIC_9496310.jpg
1,D:\mlproject\milk10k\images\ISIC_9497071.jpg
1,D:\mlproject\milk10k\images\ISIC_9497415.jpg
1,D:\mlproject\milk10k\images\ISIC_9501224.jpg
0,D:\mlproject\milk10k\images\ISIC_9501706.jpg
1,D:\mlproject\milk10k\images\ISIC_9501753.jpg
1,D:\mlproject\milk10k\images\ISIC_9502415.jpg
0,D:\mlproject\milk10k\images\ISIC_9503013.jpg
0,D:\mlproject\milk10k\images\ISIC_9504198.jpg
0,D:\mlproject\milk10k\images\ISIC_9506376.jpg
1,D:\mlproject\milk10k\images\ISIC_9507615.jpg
1,D:\mlproject\milk10k\images\ISIC_9508038.jpg
1,D:\mlproject\milk10k\images\ISIC_9508636.jpg
1,D:\mlproject\milk10k\images\ISIC_9509446.jpg
1,D:\mlproject\milk10k\images\ISIC_9509837.jpg
1,D:\mlproject\milk10k\images\ISIC_9510334.jpg
1,D:\mlproject\milk10k\images\ISIC_9512295.jpg
1,D:\mlproject\milk10k\images\ISIC_9512371.jpg
1,D:\mlproject\milk10k\images\ISIC_9512388.jpg
1,D:\mlproject\milk10k\images\ISIC_9512917.jpg
0,D:\mlproject\milk10k\images\ISIC_9513437.jpg
1,D:\mlproject\milk10k\images\ISIC_9513919.jpg
1,D:\mlproject\milk10k\images\ISIC_9518414.jpg
0,D:\mlproject\milk10k\images\ISIC_9519122.jpg
1,D:\mlproject\milk10k\images\ISIC_9519917.jpg
1,D:\mlproject\milk10k\images\ISIC_9521072.jpg
0,D:\mlproject\milk10k\images\ISIC_9521117.jpg
1,D:\mlproject\milk10k\images\ISIC_9521190.jpg
1,D:\mlproject\milk10k\images\ISIC_9521421.jpg
1,D:\mlproject\milk10k\images\ISIC_9521441.jpg
1,D:\mlproject\milk10k\images\ISIC_9521548.jpg
1,D:\mlproject\milk10k\images\ISIC_9521675.jpg
1,D:\mlproject\milk10k\images\ISIC_9522896.jpg
1,D:\mlproject\milk10k\images\ISIC_9523126.jpg
1,D:\mlproject\milk10k\images\ISIC_9524858.jpg
0,D:\mlproject\milk10k\images\ISIC_9525008.jpg
1,D:\mlproject\milk10k\images\ISIC_9526087.jpg
0,D:\mlproject\milk10k\images\ISIC_9528430.jpg
0,D:\mlproject\milk10k\images\ISIC_9528989.jpg
1,D:\mlproject\milk10k\images\ISIC_9529544.jpg
1,D:\mlproject\milk10k\images\ISIC_9529664.jpg
1,D:\mlproject\milk10k\images\ISIC_9531073.jpg
1,D:\mlproject\milk10k\images\ISIC_9531638.jpg
1,D:\mlproject\milk10k\images\ISIC_9532043.jpg
0,D:\mlproject\milk10k\images\ISIC_9532049.jpg
1,D:\mlproject\milk10k\images\ISIC_9532297.jpg
1,D:\mlproject\milk10k\images\ISIC_9532907.jpg
1,D:\mlproject\milk10k\images\ISIC_9534817.jpg
1,D:\mlproject\milk10k\images\ISIC_9535614.jpg
1,D:\mlproject\milk10k\images\ISIC_9536837.jpg
1,D:\mlproject\milk10k\images\ISIC_9536932.jpg
1,D:\mlproject\milk10k\images\ISIC_9540648.jpg
1,D:\mlproject\milk10k\images\ISIC_9540789.jpg
1,D:\mlproject\milk10k\images\ISIC_9541260.jpg
0,D:\mlproject\milk10k\images\ISIC_9541448.jpg
0,D:\mlproject\milk10k\images\ISIC_9542991.jpg
1,D:\mlproject\milk10k\images\ISIC_9543736.jpg
0,D:\mlproject\milk10k\images\ISIC_9543805.jpg
1,D:\mlproject\milk10k\images\ISIC_9543842.jpg
1,D:\mlproject\milk10k\images\ISIC_9544557.jpg
1,D:\mlproject\milk10k\images\ISIC_9545117.jpg
1,D:\mlproject\milk10k\images\ISIC_9546161.jpg
1,D:\mlproject\milk10k\images\ISIC_9546201.jpg
1,D:\mlproject\milk10k\images\ISIC_9546309.jpg
1,D:\mlproject\milk10k\images\ISIC_9546496.jpg
1,D:\mlproject\milk10k\images\ISIC_9546502.jpg
1,D:\mlproject\milk10k\images\ISIC_9547201.jpg
0,D:\mlproject\milk10k\images\ISIC_9547255.jpg
0,D:\mlproject\milk10k\images\ISIC_9547421.jpg
1,D:\mlproject\milk10k\images\ISIC_9548799.jpg
1,D:\mlproject\milk10k\images\ISIC_9549096.jpg
1,D:\mlproject\milk10k\images\ISIC_9550550.jpg
0,D:\mlproject\milk10k\images\ISIC_9551475.jpg
1,D:\mlproject\milk10k\images\ISIC_9552131.jpg
1,D:\mlproject\milk10k\images\ISIC_9552444.jpg
0,D:\mlproject\milk10k\images\ISIC_9552881.jpg
1,D:\mlproject\milk10k\images\ISIC_9553909.jpg
1,D:\mlproject\milk10k\images\ISIC_9558332.jpg
1,D:\mlproject\milk10k\images\ISIC_9559910.jpg
0,D:\mlproject\milk10k\images\ISIC_9560522.jpg
1,D:\mlproject\milk10k\images\ISIC_9560548.jpg
1,D:\mlproject\milk10k\images\ISIC_9560618.jpg
0,D:\mlproject\milk10k\images\ISIC_9560662.jpg
0,D:\mlproject\milk10k\images\ISIC_9561756.jpg
1,D:\mlproject\milk10k\images\ISIC_9562051.jpg
1,D:\mlproject\milk10k\images\ISIC_9562131.jpg
1,D:\mlproject\milk10k\images\ISIC_9562167.jpg
1,D:\mlproject\milk10k\images\ISIC_9566384.jpg
1,D:\mlproject\milk10k\images\ISIC_9566444.jpg
0,D:\mlproject\milk10k\images\ISIC_9566721.jpg
1,D:\mlproject\milk10k\images\ISIC_9568205.jpg
0,D:\mlproject\milk10k\images\ISIC_9568577.jpg
1,D:\mlproject\milk10k\images\ISIC_9569670.jpg
0,D:\mlproject\milk10k\images\ISIC_9569749.jpg
1,D:\mlproject\milk10k\images\ISIC_9570026.jpg
1,D:\mlproject\milk10k\images\ISIC_9570770.jpg
1,D:\mlproject\milk10k\images\ISIC_9570959.jpg
1,D:\mlproject\milk10k\images\ISIC_9571815.jpg
0,D:\mlproject\milk10k\images\ISIC_9571862.jpg
0,D:\mlproject\milk10k\images\ISIC_9572021.jpg
1,D:\mlproject\milk10k\images\ISIC_9572075.jpg
1,D:\mlproject\milk10k\images\ISIC_9573010.jpg
1,D:\mlproject\milk10k\images\ISIC_9574838.jpg
1,D:\mlproject\milk10k\images\ISIC_9577015.jpg
1,D:\mlproject\milk10k\images\ISIC_9578110.jpg
0,D:\mlproject\milk10k\images\ISIC_9579385.jpg
1,D:\mlproject\milk10k\images\ISIC_9579576.jpg
0,D:\mlproject\milk10k\images\ISIC_9579888.jpg
1,D:\mlproject\milk10k\images\ISIC_9581030.jpg
0,D:\mlproject\milk10k\images\ISIC_9581647.jpg
1,D:\mlproject\milk10k\images\ISIC_9581881.jpg
0,D:\mlproject\milk10k\images\ISIC_9583399.jpg
1,D:\mlproject\milk10k\images\ISIC_9584529.jpg
1,D:\mlproject\milk10k\images\ISIC_9584532.jpg
1,D:\mlproject\milk10k\images\ISIC_9586593.jpg
1,D:\mlproject\milk10k\images\ISIC_9586937.jpg
1,D:\mlproject\milk10k\images\ISIC_9586991.jpg
1,D:\mlproject\milk10k\images\ISIC_9587078.jpg
0,D:\mlproject\milk10k\images\ISIC_9587230.jpg
1,D:\mlproject\milk10k\images\ISIC_9587357.jpg
1,D:\mlproject\milk10k\images\ISIC_9588100.jpg
1,D:\mlproject\milk10k\images\ISIC_9588487.jpg
1,D:\mlproject\milk10k\images\ISIC_9589099.jpg
1,D:\mlproject\milk10k\images\ISIC_9589958.jpg
1,D:\mlproject\milk10k\images\ISIC_9590640.jpg
1,D:\mlproject\milk10k\images\ISIC_9592132.jpg
1,D:\mlproject\milk10k\images\ISIC_9592403.jpg
1,D:\mlproject\milk10k\images\ISIC_9592877.jpg
1,D:\mlproject\milk10k\images\ISIC_9593683.jpg
0,D:\mlproject\milk10k\images\ISIC_9594263.jpg
1,D:\mlproject\milk10k\images\ISIC_9594679.jpg
1,D:\mlproject\milk10k\images\ISIC_9594918.jpg
1,D:\mlproject\milk10k\images\ISIC_9596173.jpg
1,D:\mlproject\milk10k\images\ISIC_9596244.jpg
1,D:\mlproject\milk10k\images\ISIC_9596637.jpg
1,D:\mlproject\milk10k\images\ISIC_9597152.jpg
1,D:\mlproject\milk10k\images\ISIC_9597858.jpg
1,D:\mlproject\milk10k\images\ISIC_9598235.jpg
1,D:\mlproject\milk10k\images\ISIC_9598621.jpg
